,Category,Price,Rating,Stock,Discount,Category_FR,Price_MinMax
1316,Unknown,7889.0,4.731517334225362,Unknown,32.0,4,0.788978897889789
1317,Unknown,1028.0,0.0,Unknown,34.0,4,0.10281028102810282
1318,D,6690.0,1.589540662872742,Unknown,5.0,3,0.669066906690669
1319,Unknown,2359.0,4.368024012998475,In Stock,11.0,4,0.23592359235923593
1320,Unknown,8785.0,0.0,In Stock,22.0,4,0.8785878587858786
1321,B,5164.0,0.0,Unknown,27.0,1,0.5164516451645165
1322,Unknown,6036.0,0.0,Unknown,24.0,4,0.6036603660366037
1323,D,7147.0,0.0,Out of Stock,16.0,3,0.7147714771477147
1324,C,5707.0,1.9189810492587636,In Stock,30.0,2,0.5707570757075707
1325,D,8421.0,1.651472186334049,Unknown,4.0,3,0.8421842184218422
1326,Unknown,1924.0,0.0,Unknown,20.0,4,0.1924192419241924
1327,Unknown,2642.0,0.0,Out of Stock,2.0,4,0.2642264226422642
1328,Unknown,1889.0,3.08117485255276,Out of Stock,41.0,4,0.18891889188918892
1329,Unknown,2328.0,1.4576157231006155,Unknown,26.0,4,0.23282328232823282
1330,B,7799.0,1.6778582085029523,In Stock,21.0,1,0.7799779977997799
1331,Unknown,3867.0,0.0,In Stock,26.0,4,0.38673867386738675
1332,Unknown,1940.0,1.198293259307524,Out of Stock,4.0,4,0.19401940194019401
1333,B,8282.0,2.115695884345242,Unknown,25.0,1,0.8282828282828283
1334,Unknown,8773.0,0.0,Unknown,15.0,4,0.8773877387738774
1335,C,6566.0,0.0,Unknown,20.0,2,0.6566656665666567
1336,Unknown,9346.0,3.683532001015229,In Stock,39.0,4,0.9346934693469346
1337,C,5961.0,0.0,Out of Stock,3.0,2,0.5961596159615962
1338,D,8933.0,0.0,Unknown,15.0,3,0.8933893389338934
1339,Unknown,4374.0,0.0,Out of Stock,21.0,4,0.43744374437443745
1340,Unknown,0.0,0.0,In Stock,24.0,4,0.0
1341,Unknown,0.0,1.1562068663883425,In Stock,26.0,4,0.0
1342,Unknown,796.0,0.0,Unknown,18.0,4,0.07960796079607961
1343,Unknown,2302.0,0.0,Out of Stock,10.0,4,0.2302230223022302
1344,Unknown,6806.0,0.0,Unknown,18.0,4,0.6806680668066807
1345,D,934.0,4.186910590192896,Unknown,9.0,3,0.09340934093409341
1346,Unknown,3818.0,4.698912084003331,Out of Stock,21.0,4,0.38183818381838186
1347,Unknown,6281.0,1.4977180700077564,Unknown,43.0,4,0.6281628162816282
1348,A,8574.0,0.0,Out of Stock,0.0,0,0.8574857485748575
1349,Unknown,684.0,2.334876059440285,Out of Stock,0.0,4,0.06840684068406841
1350,D,4304.0,4.590515555651416,In Stock,1.0,3,0.4304430443044304
1351,A,9221.0,4.755403019596821,Unknown,17.0,0,0.9221922192219222
1352,A,0.0,0.0,Unknown,0.0,0,0.0
1353,D,3740.0,3.611900529725685,In Stock,16.0,3,0.37403740374037403
1354,D,440.0,1.003436632335775,Out of Stock,10.0,3,0.04400440044004401
1355,Unknown,2352.0,4.463197134493699,Unknown,37.0,4,0.23522352235223523
1356,Unknown,1519.0,0.0,In Stock,15.0,4,0.15191519151915192
1357,A,1089.0,0.0,Unknown,32.0,0,0.10891089108910891
1358,C,8473.0,0.0,Out of Stock,19.0,2,0.8473847384738474
1359,Unknown,1786.0,0.0,Out of Stock,14.0,4,0.1786178617861786
1360,Unknown,2993.0,0.0,Out of Stock,43.0,4,0.29932993299329935
1361,Unknown,6961.0,3.525718598856852,Unknown,16.0,4,0.6961696169616962
1362,Unknown,1167.0,2.507280421717329,In Stock,47.0,4,0.11671167116711671
1363,C,126.0,0.0,Out of Stock,23.0,2,0.012601260126012601
1364,B,7441.0,0.0,In Stock,3.0,1,0.7441744174417442
1365,D,2242.0,4.464652126339724,Out of Stock,24.0,3,0.22422242224222422
1366,A,6244.0,0.0,In Stock,41.0,0,0.6244624462446244
1367,Unknown,4477.0,4.066780091441775,Unknown,37.0,4,0.44774477447744776
1368,Unknown,474.0,0.0,Unknown,3.0,4,0.047404740474047406
1369,C,4661.0,2.102019402424812,In Stock,19.0,2,0.4661466146614662
1370,Unknown,3793.0,2.055446765856242,In Stock,22.0,4,0.3793379337933793
1371,C,5506.0,0.0,Out of Stock,29.0,2,0.5506550655065506
1372,Unknown,8437.0,0.0,Unknown,45.0,4,0.8437843784378438
1373,D,8699.0,4.169566882828471,Unknown,30.0,3,0.86998699869987
1374,Unknown,187.0,1.748495445902603,Out of Stock,36.0,4,0.0187018701870187
1375,D,2952.0,0.0,In Stock,34.0,3,0.2952295229522952
1376,C,5754.0,0.0,In Stock,30.0,2,0.5754575457545754
1377,C,6194.0,1.3518798216034758,Out of Stock,45.0,2,0.6194619461946195
1378,Unknown,9201.0,0.0,In Stock,14.0,4,0.9201920192019202
1379,Unknown,7054.0,0.0,In Stock,10.0,4,0.7054705470547055
1380,Unknown,2514.0,4.578985000049446,Unknown,2.0,4,0.2514251425142514
1381,Unknown,4773.0,2.786519202005999,In Stock,27.0,4,0.47734773477347736
1382,Unknown,6258.0,0.0,Out of Stock,10.0,4,0.6258625862586259
1383,Unknown,7028.0,3.115534583434127,Out of Stock,34.0,4,0.7028702870287029
1384,Unknown,4531.0,0.0,Unknown,42.0,4,0.4531453145314531
1385,C,1094.0,0.0,In Stock,48.0,2,0.10941094109410941
1386,D,3922.0,0.0,Out of Stock,0.0,3,0.39223922392239224
1387,Unknown,6942.0,0.0,Unknown,0.0,4,0.6942694269426942
1388,C,9731.0,2.1834264982629024,In Stock,12.0,2,0.9731973197319732
1389,Unknown,4579.0,0.0,In Stock,0.0,4,0.45794579457945794
1390,A,1034.0,0.0,In Stock,0.0,0,0.1034103410341034
1391,Unknown,218.0,0.0,Unknown,25.0,4,0.021802180218021803
1392,Unknown,7847.0,4.657849083891276,Out of Stock,46.0,4,0.7847784778477848
1393,D,4565.0,0.0,Out of Stock,36.0,3,0.45654565456545654
1394,Unknown,5824.0,4.146355761675798,Out of Stock,11.0,4,0.5824582458245825
1395,A,4611.0,4.37048124208564,Unknown,10.0,0,0.46114611461146116
1396,Unknown,2462.0,2.914034020509053,Out of Stock,14.0,4,0.24622462246224622
1397,Unknown,6129.0,3.373470881731988,Out of Stock,31.0,4,0.6129612961296129
1398,A,9599.0,0.0,In Stock,36.0,0,0.95999599959996
1399,Unknown,6566.0,4.554351229749534,In Stock,24.0,4,0.6566656665666567
1400,Unknown,5615.0,2.429237788545331,Unknown,13.0,4,0.5615561556155616
1401,D,8075.0,0.0,Unknown,48.0,3,0.8075807580758075
1402,Unknown,8968.0,3.898796613606577,Out of Stock,7.0,4,0.8968896889688969
1403,Unknown,9714.0,0.0,Out of Stock,10.0,4,0.9714971497149715
1404,Unknown,5941.0,0.0,Out of Stock,38.0,4,0.5941594159415942
1405,Unknown,3770.0,0.0,Out of Stock,10.0,4,0.37703770377037704
1406,Unknown,4221.0,3.465892987922365,Unknown,32.0,4,0.4221422142214221
1407,Unknown,8086.0,0.0,Unknown,19.0,4,0.8086808680868087
1408,Unknown,5672.0,0.0,Unknown,12.0,4,0.5672567256725672
1409,Unknown,6479.0,2.8198421968953298,In Stock,32.0,4,0.647964796479648
1410,Unknown,4793.0,2.705174087845628,In Stock,28.0,4,0.47934793479347937
1411,B,9379.0,1.865337851101302,Unknown,23.0,1,0.937993799379938
1412,Unknown,8215.0,2.290265230464118,Out of Stock,13.0,4,0.8215821582158216
1413,A,0.0,0.0,In Stock,24.0,0,0.0
1414,D,282.0,0.0,Unknown,23.0,3,0.028202820282028203
1415,Unknown,4844.0,3.7828755089715353,Out of Stock,49.0,4,0.48444844484448446
1416,B,5638.0,0.0,In Stock,12.0,1,0.5638563856385639
1417,C,8823.0,1.1348564209434389,Out of Stock,0.0,2,0.8823882388238824
1418,C,4690.0,3.9159657435252897,Unknown,22.0,2,0.46904690469046906
1419,Unknown,3475.0,4.720175684741123,Out of Stock,6.0,4,0.3475347534753475
1420,Unknown,4609.0,0.0,In Stock,5.0,4,0.46094609460946095
1421,C,9265.0,0.0,In Stock,23.0,2,0.9265926592659266
1422,C,5724.0,0.0,Out of Stock,13.0,2,0.5724572457245725
1423,Unknown,1503.0,2.8694291378048606,Out of Stock,49.0,4,0.15031503150315031
1424,Unknown,4119.0,0.0,In Stock,15.0,4,0.41194119411941194
1425,Unknown,0.0,0.0,Out of Stock,33.0,4,0.0
1426,B,3216.0,0.0,Unknown,28.0,1,0.32163216321632165
1427,B,4799.0,0.0,In Stock,41.0,1,0.47994799479947997
1428,Unknown,3557.0,0.0,In Stock,44.0,4,0.35573557355735574
1429,Unknown,3496.0,1.929425193312156,Unknown,41.0,4,0.34963496349634965
1430,B,9572.0,0.0,Out of Stock,27.0,1,0.9572957295729573
1431,Unknown,3010.0,4.341961604746594,Out of Stock,41.0,4,0.30103010301030103
1432,Unknown,1121.0,0.0,Out of Stock,27.0,4,0.11211121112111211
1433,D,5950.0,4.415305570246785,In Stock,18.0,3,0.5950595059505951
1434,Unknown,945.0,4.128949867087271,In Stock,34.0,4,0.09450945094509451
1435,Unknown,7711.0,1.4110873677443294,Out of Stock,19.0,4,0.7711771177117712
1436,Unknown,1762.0,2.8448276824894627,In Stock,1.0,4,0.17621762176217623
1437,Unknown,3321.0,3.599726301535442,Unknown,0.0,4,0.3321332133213321
1438,Unknown,1839.0,3.957731684835199,Unknown,39.0,4,0.18391839183918393
1439,D,6313.0,1.5522474841308491,In Stock,10.0,3,0.6313631363136314
1440,Unknown,2849.0,1.8035000587695875,Out of Stock,40.0,4,0.28492849284928495
1441,Unknown,3193.0,2.390867431736814,In Stock,0.0,4,0.3193319331933193
1442,Unknown,6483.0,4.263628413198943,In Stock,34.0,4,0.6483648364836484
1443,D,6433.0,0.0,In Stock,5.0,3,0.6433643364336433
1444,Unknown,9519.0,3.060620618940357,In Stock,12.0,4,0.951995199519952
1445,Unknown,3280.0,0.0,Unknown,25.0,4,0.328032803280328
1446,Unknown,4105.0,0.0,Unknown,17.0,4,0.41054105410541053
1447,Unknown,5258.0,0.0,Out of Stock,25.0,4,0.5258525852585259
1448,Unknown,0.0,3.742960557927913,Out of Stock,27.0,4,0.0
1449,Unknown,9326.0,0.0,Out of Stock,3.0,4,0.9326932693269326
1450,D,8619.0,0.0,Unknown,34.0,3,0.861986198619862
1451,D,6259.0,0.0,Out of Stock,25.0,3,0.6259625962596259
1452,Unknown,134.0,2.3056786008194177,Out of Stock,45.0,4,0.0134013401340134
1453,A,7914.0,0.0,Unknown,2.0,0,0.7914791479147915
1454,D,9463.0,0.0,Unknown,0.0,3,0.9463946394639464
1455,D,9295.0,0.0,In Stock,0.0,3,0.9295929592959296
1456,A,2838.0,0.0,Out of Stock,25.0,0,0.2838283828382838
1457,Unknown,6490.0,0.0,Unknown,10.0,4,0.6490649064906491
1458,D,4356.0,0.0,Unknown,38.0,3,0.43564356435643564
1459,Unknown,1307.0,0.0,Unknown,30.0,4,0.13071307130713072
1460,C,7467.0,4.204570586789588,Unknown,48.0,2,0.7467746774677467
1461,Unknown,5883.0,3.5432575144489182,Out of Stock,6.0,4,0.5883588358835884
1462,A,1411.0,2.2838450072484027,In Stock,9.0,0,0.1411141114111411
1463,B,9911.0,0.0,In Stock,3.0,1,0.9911991199119912
1464,A,2969.0,1.0169582977369274,Unknown,23.0,0,0.29692969296929694
1465,B,2896.0,0.0,In Stock,8.0,1,0.28962896289628964
1466,Unknown,604.0,0.0,Out of Stock,22.0,4,0.06040604060406041
1467,D,323.0,4.157982202910244,Unknown,0.0,3,0.032303230323032305
1468,C,1057.0,0.0,Out of Stock,17.0,2,0.10571057105710571
1469,Unknown,3965.0,1.030506535444616,Unknown,22.0,4,0.39653965396539653
1470,Unknown,1577.0,0.0,In Stock,14.0,4,0.15771577157715772
1471,D,8808.0,2.536594309582935,Out of Stock,13.0,3,0.8808880888088809
1472,C,2040.0,3.152110023144844,In Stock,0.0,2,0.20402040204020402
1473,Unknown,4737.0,0.0,Unknown,0.0,4,0.47374737473747375
1474,Unknown,5750.0,4.498982060667707,Unknown,13.0,4,0.575057505750575
1475,Unknown,1568.0,4.113798157549822,Unknown,48.0,4,0.1568156815681568
1476,B,8260.0,1.2885826856726457,Out of Stock,16.0,1,0.8260826082608261
1477,Unknown,6212.0,0.0,Unknown,10.0,4,0.6212621262126212
1478,Unknown,2186.0,0.0,Out of Stock,22.0,4,0.21862186218621862
1479,Unknown,6944.0,0.0,In Stock,38.0,4,0.6944694469446945
1480,A,5343.0,3.0347745075432173,Unknown,20.0,0,0.5343534353435343
1481,C,8683.0,0.0,Unknown,39.0,2,0.8683868386838683
1482,Unknown,4509.0,2.9483364518679456,In Stock,37.0,4,0.45094509450945097
1483,Unknown,9631.0,1.1113414969003457,In Stock,23.0,4,0.9631963196319632
1484,B,5904.0,4.421146603344385,Out of Stock,31.0,1,0.5904590459045904
1485,C,6639.0,4.534516148143291,Unknown,33.0,2,0.663966396639664
1486,Unknown,997.0,4.437430898394501,In Stock,37.0,4,0.0997099709970997
1487,Unknown,387.0,3.63432167308444,Unknown,17.0,4,0.0387038703870387
1488,Unknown,7000.0,4.690735015682396,In Stock,8.0,4,0.7000700070007001
1489,Unknown,7579.0,0.0,Out of Stock,20.0,4,0.757975797579758
1490,C,750.0,0.0,Out of Stock,33.0,2,0.075007500750075
1491,Unknown,8024.0,2.510680056863793,Unknown,12.0,4,0.8024802480248024
1492,Unknown,3187.0,4.317107463046783,In Stock,20.0,4,0.3187318731873187
1493,A,3770.0,0.0,Unknown,38.0,0,0.37703770377037704
1494,Unknown,5774.0,4.423889888977504,In Stock,7.0,4,0.5774577457745774
1495,C,6617.0,3.613701308184707,In Stock,13.0,2,0.6617661766176618
1496,Unknown,1249.0,0.0,Unknown,10.0,4,0.12491249124912492
1497,A,3986.0,0.0,Out of Stock,26.0,0,0.3986398639863986
1498,Unknown,2066.0,0.0,Out of Stock,42.0,4,0.20662066206620663
1499,B,7274.0,1.9050049332868788,In Stock,7.0,1,0.7274727472747274
1500,Unknown,4101.0,0.0,Unknown,12.0,4,0.41014101410141013
1501,Unknown,9418.0,3.9367554137820058,In Stock,9.0,4,0.9418941894189419
1502,Unknown,7715.0,0.0,In Stock,41.0,4,0.7715771577157716
1503,Unknown,665.0,0.0,Unknown,22.0,4,0.0665066506650665
1504,C,0.0,4.726100541071982,Out of Stock,42.0,2,0.0
1505,A,8604.0,3.659524202196421,Out of Stock,48.0,0,0.8604860486048604
1506,B,9122.0,3.588629928008624,In Stock,45.0,1,0.9122912291229123
1507,Unknown,7335.0,4.972969857858084,Unknown,28.0,4,0.7335733573357336
1508,A,6286.0,4.315610567514287,Unknown,21.0,0,0.6286628662866287
1509,C,4815.0,0.0,Out of Stock,0.0,2,0.4815481548154815
1510,B,4242.0,1.2409129226548612,Out of Stock,23.0,1,0.42424242424242425
1511,Unknown,9513.0,0.0,Unknown,37.0,4,0.9513951395139514
1512,Unknown,1558.0,2.1260489691608795,Unknown,34.0,4,0.1558155815581558
1513,Unknown,7381.0,0.0,Out of Stock,31.0,4,0.7381738173817382
1514,Unknown,972.0,4.58130917569972,Unknown,0.0,4,0.09720972097209721
1515,D,5051.0,1.441588656564048,Out of Stock,0.0,3,0.5051505150515051
1516,B,3003.0,2.716204723065629,Out of Stock,7.0,1,0.30033003300330036
1517,Unknown,778.0,2.182400374460673,In Stock,45.0,4,0.0778077807780778
1518,B,9470.0,0.0,Out of Stock,1.0,1,0.9470947094709471
1519,A,3534.0,0.0,In Stock,0.0,0,0.3534353435343534
1520,Unknown,1535.0,4.637649325585819,Out of Stock,7.0,4,0.15351535153515353
1521,Unknown,968.0,0.0,In Stock,0.0,4,0.0968096809680968
1522,D,3284.0,0.0,In Stock,0.0,3,0.3284328432843284
1523,B,5693.0,0.0,In Stock,14.0,1,0.5693569356935694
1524,D,7759.0,3.0671954832176844,Out of Stock,39.0,3,0.7759775977597759
1525,A,2562.0,1.153528399592458,In Stock,35.0,0,0.25622562256225623
1526,D,644.0,0.0,Out of Stock,47.0,3,0.06440644064406441
1527,Unknown,5212.0,2.11340645709965,Out of Stock,42.0,4,0.5212521252125213
1528,B,7416.0,3.1709437574344688,In Stock,34.0,1,0.7416741674167416
1529,D,3690.0,0.0,Unknown,4.0,3,0.369036903690369
1530,B,9095.0,0.0,Unknown,18.0,1,0.9095909590959096
1531,C,6510.0,4.308675606337342,Unknown,7.0,2,0.6510651065106511
1532,Unknown,6262.0,0.0,In Stock,11.0,4,0.6262626262626263
1533,Unknown,9639.0,0.0,In Stock,36.0,4,0.963996399639964
1534,Unknown,3471.0,0.0,Unknown,20.0,4,0.3471347134713471
1535,Unknown,4587.0,2.7120587532119904,Out of Stock,11.0,4,0.45874587458745875
1536,Unknown,3620.0,0.0,In Stock,0.0,4,0.36203620362036204
1537,Unknown,5633.0,0.0,In Stock,45.0,4,0.5633563356335634
1538,Unknown,5857.0,2.672355687152289,Unknown,7.0,4,0.5857585758575857
1539,Unknown,357.0,1.4769274484803503,In Stock,21.0,4,0.035703570357035704
1540,Unknown,3215.0,1.0841746532617873,Out of Stock,31.0,4,0.3215321532153215
1541,Unknown,339.0,3.3881994544507443,Unknown,0.0,4,0.033903390339033904
1542,Unknown,7515.0,0.0,In Stock,1.0,4,0.7515751575157515
1543,Unknown,7409.0,0.0,Out of Stock,23.0,4,0.740974097409741
1544,D,9154.0,4.271334932470041,Out of Stock,0.0,3,0.9154915491549155
1545,Unknown,8447.0,0.0,Unknown,34.0,4,0.8447844784478448
1546,Unknown,5141.0,0.0,In Stock,24.0,4,0.5141514151415142
1547,A,4154.0,0.0,In Stock,48.0,0,0.4154415441544154
1548,Unknown,3272.0,3.271867653450437,Unknown,46.0,4,0.3272327232723272
1549,Unknown,8292.0,3.736457649814191,Out of Stock,0.0,4,0.8292829282928292
1550,Unknown,124.0,0.0,Unknown,11.0,4,0.012401240124012402
1551,Unknown,423.0,2.1078381855077444,Unknown,7.0,4,0.0423042304230423
1552,Unknown,162.0,0.0,Unknown,36.0,4,0.016201620162016202
1553,Unknown,3516.0,0.0,In Stock,10.0,4,0.35163516351635166
1554,A,3772.0,0.0,Unknown,19.0,0,0.37723772377237724
1555,Unknown,1493.0,3.5567681248311263,Out of Stock,18.0,4,0.1493149314931493
1556,D,8222.0,0.0,Out of Stock,45.0,3,0.8222822282228223
1557,D,2511.0,3.632099331577597,In Stock,33.0,3,0.25112511251125114
1558,Unknown,9439.0,2.651170105455797,Unknown,2.0,4,0.943994399439944
1559,C,9713.0,4.248103068220118,Out of Stock,46.0,2,0.9713971397139713
1560,Unknown,0.0,3.4863670130155286,In Stock,32.0,4,0.0
1561,Unknown,6953.0,2.535200273068939,In Stock,48.0,4,0.6953695369536954
1562,Unknown,3564.0,0.0,Out of Stock,47.0,4,0.3564356435643564
1563,Unknown,9035.0,4.639565427240969,Unknown,18.0,4,0.9035903590359036
1564,Unknown,8551.0,0.0,In Stock,20.0,4,0.8551855185518552
1565,Unknown,3600.0,0.0,In Stock,6.0,4,0.36003600360036003
1566,Unknown,6315.0,0.0,Out of Stock,0.0,4,0.6315631563156315
1567,Unknown,1089.0,2.4497214414497708,In Stock,6.0,4,0.10891089108910891
1568,Unknown,2903.0,0.0,In Stock,15.0,4,0.2903290329032903
1569,C,5245.0,1.1488591245909232,Unknown,26.0,2,0.5245524552455245
1570,D,789.0,0.0,Out of Stock,35.0,3,0.07890789078907891
1571,Unknown,7352.0,4.390909091982623,Out of Stock,6.0,4,0.7352735273527353
1572,D,6744.0,0.0,In Stock,39.0,3,0.6744674467446745
1573,Unknown,8673.0,0.0,Out of Stock,7.0,4,0.8673867386738674
1574,Unknown,9147.0,4.771918219932086,In Stock,17.0,4,0.9147914791479148
1575,D,1669.0,2.105550917462175,Out of Stock,46.0,3,0.16691669166916692
1576,Unknown,1307.0,0.0,Out of Stock,19.0,4,0.13071307130713072
1577,B,2763.0,3.287226166271415,Unknown,0.0,1,0.2763276327632763
1578,D,5669.0,0.0,In Stock,2.0,3,0.566956695669567
1579,Unknown,6470.0,0.0,Out of Stock,47.0,4,0.6470647064706471
1580,B,0.0,2.9504628327415228,In Stock,27.0,1,0.0
1581,Unknown,5266.0,0.0,In Stock,44.0,4,0.5266526652665267
1582,Unknown,5218.0,0.0,Out of Stock,30.0,4,0.5218521852185218
1583,C,9776.0,4.100424148041165,In Stock,13.0,2,0.9776977697769776
1584,Unknown,4936.0,3.388590917027281,Unknown,32.0,4,0.49364936493649364
1585,Unknown,9918.0,3.0484141650158305,Unknown,0.0,4,0.991899189918992
1586,A,0.0,4.073024465020252,In Stock,10.0,0,0.0
1587,B,8340.0,2.961243301928114,Out of Stock,33.0,1,0.834083408340834
1588,D,6886.0,0.0,Out of Stock,19.0,3,0.6886688668866887
1589,Unknown,4811.0,0.0,Out of Stock,22.0,4,0.4811481148114812
1590,D,2660.0,0.0,Unknown,5.0,3,0.266026602660266
1591,C,5040.0,0.0,Out of Stock,16.0,2,0.504050405040504
1592,Unknown,8937.0,3.168626657315065,In Stock,0.0,4,0.8937893789378938
1593,Unknown,7171.0,3.5643305372823777,In Stock,31.0,4,0.7171717171717171
1594,Unknown,2637.0,0.0,In Stock,13.0,4,0.26372637263726373
1595,Unknown,2977.0,4.886014305777607,In Stock,23.0,4,0.29772977297729775
1596,Unknown,0.0,0.0,In Stock,46.0,4,0.0
1597,C,7299.0,1.1818981067628995,Unknown,3.0,2,0.72997299729973
1598,Unknown,5654.0,0.0,In Stock,27.0,4,0.5654565456545655
1599,B,7843.0,4.764716532259818,Out of Stock,0.0,1,0.7843784378437844
1600,Unknown,193.0,3.484824616590424,Out of Stock,27.0,4,0.0193019301930193
1601,Unknown,5756.0,0.0,Unknown,11.0,4,0.5756575657565757
1602,Unknown,4765.0,0.0,In Stock,37.0,4,0.47654765476547656
1603,Unknown,1175.0,3.024834876757818,Out of Stock,5.0,4,0.11751175117511752
1604,Unknown,2061.0,1.493867064654272,Unknown,7.0,4,0.20612061206120613
1605,Unknown,5123.0,4.929465080243746,Unknown,20.0,4,0.5123512351235123
1606,B,2045.0,0.0,In Stock,1.0,1,0.20452045204520453
1607,Unknown,4862.0,2.383654498366615,Out of Stock,29.0,4,0.48624862486248627
1608,B,9178.0,4.985115727229305,Unknown,41.0,1,0.9178917891789179
1609,Unknown,0.0,3.751455103773808,Out of Stock,22.0,4,0.0
1610,Unknown,3237.0,0.0,Out of Stock,40.0,4,0.32373237323732373
1611,C,4033.0,1.6385813335798027,Unknown,6.0,2,0.40334033403340336
1612,Unknown,6217.0,0.0,In Stock,42.0,4,0.6217621762176218
1613,Unknown,1958.0,4.6949812875891626,Out of Stock,46.0,4,0.19581958195819582
1614,Unknown,7051.0,0.0,Unknown,13.0,4,0.7051705170517052
1615,Unknown,8541.0,4.579736468389143,Unknown,0.0,4,0.8541854185418541
1616,Unknown,1317.0,0.0,In Stock,20.0,4,0.1317131713171317
1617,Unknown,9240.0,2.6379896645706578,In Stock,40.0,4,0.9240924092409241
1618,Unknown,810.0,3.254853508336873,Unknown,45.0,4,0.081008100810081
1619,Unknown,7041.0,0.0,Unknown,36.0,4,0.7041704170417041
1620,C,7973.0,3.9749198711535647,Out of Stock,13.0,2,0.7973797379737974
1621,Unknown,6433.0,1.596048612960863,Unknown,12.0,4,0.6433643364336433
1622,Unknown,6966.0,0.0,In Stock,43.0,4,0.6966696669666966
1623,Unknown,8449.0,2.658873198912866,Unknown,39.0,4,0.844984498449845
1624,B,6387.0,4.806959517197045,Unknown,33.0,1,0.6387638763876388
1625,B,7038.0,3.759453412523408,Out of Stock,41.0,1,0.7038703870387039
1626,D,3418.0,0.0,Unknown,16.0,3,0.3418341834183418
1627,Unknown,4871.0,0.0,Unknown,28.0,4,0.48714871487148714
1628,D,251.0,0.0,In Stock,3.0,3,0.0251025102510251
1629,Unknown,7418.0,0.0,In Stock,43.0,4,0.7418741874187419
1630,A,1986.0,2.4139292153414065,In Stock,17.0,0,0.19861986198619863
1631,B,1202.0,3.2485700974957537,Out of Stock,39.0,1,0.12021202120212021
1632,Unknown,5946.0,0.0,Out of Stock,0.0,4,0.5946594659465947
1633,Unknown,6096.0,3.1802364785378034,Out of Stock,14.0,4,0.6096609660966097
1634,Unknown,0.0,3.129525111836002,Out of Stock,45.0,4,0.0
1635,Unknown,5138.0,1.5768427371572118,Out of Stock,17.0,4,0.5138513851385138
1636,Unknown,7403.0,4.395858845446691,In Stock,22.0,4,0.7403740374037404
1637,Unknown,9818.0,0.0,Unknown,7.0,4,0.9818981898189819
1638,Unknown,3848.0,0.0,In Stock,24.0,4,0.3848384838483848
1639,Unknown,9984.0,0.0,In Stock,0.0,4,0.9984998499849985
1640,Unknown,632.0,2.242138509535392,Unknown,12.0,4,0.0632063206320632
1641,Unknown,8098.0,0.0,Out of Stock,22.0,4,0.8098809880988099
